Modelo,Sitio,Espesor_1,Espesor_2,Espesor_3,Resistividad_1,Resistividad_2,Resistividad_3,Resistividad_4,AB2_1,AB2_2,AB2_3,AB2_4,AB2_5,AB2_6,AB2_7,AB2_8,AB2_9,AB2_10,AB2_11,AB2_12,AB2_13,AB2_14,AB2_15,AB2_16,AB2_17,AB2_18,AB2_19,AB2_20,AB2_21,AB2_22,AB2_23,AB2_24,AB2_25,AB2_26,AB2_27,AB2_28,AB2_29,AB2_30
S3-EGH-OLV_V67,7,63.4660333099932,27.13448510127882,107.399481588728,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V68,7,102.77787085138692,67.22171924896833,28.000409899644747,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V69,7,49.84852876054629,85.86431751308795,62.28715372636576,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V70,7,79.24947273198507,37.96837540808935,80.78215185992559,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V71,7,77.80143356316563,83.33096159610706,36.867604840727324,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V72,7,74.58456748311713,85.42732017907721,37.98811233780569,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V73,7,115.06668343994649,53.74551684409047,29.18779971596303,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V74,7,65.9473807742984,103.71305671530091,28.339562510400697,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V75,7,59.78286215351588,28.100037852150948,110.11709999433316,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V76,7,63.363903062467415,22.87943746983993,111.75665946769266,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V77,7,39.18790625131133,16.189360773046374,142.6227329756423,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V78,7,84.20747624276098,42.93843352857308,70.85409022866592,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V79,7,59.025916909801,45.46967774939457,93.50440534080442,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V80,7,84.2135862914541,58.64970203963904,55.136711668906834,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V81,7,157.59988922069232,25.707832443670615,14.69227833563706,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V82,7,54.618922749466684,40.24325591209,103.13782133844335,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V83,7,73.17851088843864,100.41549403862125,24.40599507294011,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V84,7,134.6331753946086,32.69069756916085,30.67612703623054,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V85,7,74.9014385795344,53.90176666809363,69.19679475237199,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V86,7,37.33102778339876,98.21879755286147,62.45017466373977,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V87,7,128.26378807318667,19.98862033412996,49.74759159268335,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V88,7,52.67498816684487,98.69495762419619,46.630054208958946,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V89,7,12.55188758235889,99.17149910633297,86.27661331130814,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V90,7,18.58245437521213,41.69324660912045,137.72429901566744,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V91,7,86.75072119629158,53.8491600163225,57.40011878738593,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V92,7,90.00777479697587,29.177280488500482,78.81494471452363,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V93,7,117.1204731233517,71.7593186171861,9.120208259462215,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V94,7,124.92060536332532,51.08241724638902,21.99697739028564,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V95,7,74.88916030237138,56.507896883255654,66.60294281437298,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V96,7,106.65288459578252,86.83047650012652,4.516638904090952,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V97,7,64.11728824425145,27.850521021557793,106.03219073419075,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V98,7,69.0214861874177,84.10191410900292,44.87659970357941,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V99,7,122.60641026253982,31.845550089465167,43.548039647995,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S3-EGH-OLV_V100,7,45.2435131028754,110.47968736367264,42.27679953345197,750.0,100.0,85.0,102.0,1,10,20,30,40,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200,210,220,230,240,250,260,270,280,330
S1-ZR-P-EBSA_V1,8,13.248760921434934,30.128331032523498,16.622908046041562,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V2,8,18.92244687865405,20.724172730135205,20.35338039121075,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V3,8,32.78395373362642,25.243346744894676,1.9726995214788992,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V4,8,33.22592018046944,15.255110565995048,11.518969253535511,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V5,8,20.028972241687825,26.120469084134644,13.850558674177528,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V6,8,7.56371949704842,27.622582069970953,24.813698432980633,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V7,8,15.487683733757114,19.438203324622435,25.07411294162044,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V8,8,22.581004601957762,26.12981873319204,11.289176664850192,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V9,8,18.494451631287962,24.726242924061122,16.779305444650916,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V10,8,13.067214447915818,13.963157496694668,32.969628055389514,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V11,8,12.155307287169826,26.794852610837474,21.0498401019927,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V12,8,26.07270926110652,21.83059650004455,12.09669423884893,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V13,8,28.059521467469086,29.273321950258573,2.667156582272347,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V14,8,37.120662946394546,21.347283257277564,1.5320537963278948,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V15,8,21.068068158178075,19.550061282944966,19.38187055887696,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V16,8,42.93900648232505,12.264677954191816,4.796315563483142,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V17,8,22.60778536135965,17.412698302248405,19.979516336391942,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V18,8,13.829925328808633,17.992517382859916,28.177557288331446,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V19,8,25.174489349324123,24.4711962647362,10.354314385939675,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V20,8,12.119967081403164,13.379727224009928,34.500305694586906,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V21,8,13.345629688984754,19.21784647673436,27.436523834280887,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V22,8,7.840211128799065,30.259259038871118,21.900529832329823,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V23,8,21.572021315939214,25.022974506917045,13.405004177143741,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V24,8,36.56341549675978,5.417545076614602,18.019039426625618,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V25,8,24.36211255196491,27.841030440082907,7.796857007952183,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V26,8,21.55780354972351,17.304987652548512,21.137208797727983,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V27,8,23.406820573058244,27.51621506967639,9.076964357265366,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V28,8,14.583553549204078,29.953115077738747,15.463331373057176,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V29,8,26.304926482953775,18.094062183478993,15.60101133356724,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V30,8,26.745990259376118,27.347057271698898,5.906952468924987,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V31,8,8.90072022785285,13.846539674604376,37.25274009754277,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V32,8,33.823704185369685,8.953284620027382,17.223011194602933,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V33,8,17.414255624384325,25.056237630558044,17.52950674505763,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V34,8,15.892534856687302,32.334152840222664,11.77331230309003,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V35,8,11.937947176440007,20.516439245499527,27.54561357806047,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V36,8,14.096843151065864,18.18745261240729,27.71570423652685,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V37,8,7.773712692880077,27.198809063773734,25.02747824334619,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V38,8,21.028992954236955,18.808666583725945,20.162340462037097,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V39,8,29.096117610083752,17.68513179890081,13.218750591015441,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V40,8,30.277856770810608,10.409934009844267,19.31220921934512,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V41,8,7.676202381958045,21.37577661348989,30.948021004552068,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V42,8,27.718776780610106,5.411439065011409,26.869784154378483,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V43,8,24.483996581806018,7.65530673782894,27.86069668036504,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V44,8,25.850622156816417,20.987540100195332,13.16183774298825,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V45,8,39.09662777973759,19.76820142853642,1.135170791725989,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V46,8,24.224650510038906,16.751786480145434,19.023563009815664,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V47,8,3.719816810834078,19.97582081347793,36.30436237568799,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V48,8,27.684197081920605,21.84577320157041,10.470029716508995,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V49,8,16.887286976807232,21.26069595054021,21.852017072652554,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V50,8,19.627283276181746,27.123513847915202,13.24920287590305,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V51,8,3.9807079764302515,33.28836781139208,22.730924212177673,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V52,8,15.359126569165209,21.708445697965637,22.932427732869158,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V53,8,27.007720888656873,5.143853409705399,27.848425701637726,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V54,8,10.943567648542285,27.152520811819326,21.903911539638383,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V55,8,6.7698219424645,38.79037561129537,14.439802446240137,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V56,8,9.079182825595732,12.66368259576149,38.25713457864277,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V57,8,22.880472378546717,19.647843707418392,17.471683914034895,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V58,8,26.35551119875123,25.052297275841276,8.592191525407495,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V59,8,6.845602740439996,28.218722999301676,24.93567426025832,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V60,8,22.955773242839204,7.2545703441425795,29.78965641301821,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V61,8,6.421398743711657,13.47058991904918,40.10801133723916,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V62,8,31.920620747340006,22.006391021871053,6.072988230788941,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V63,8,10.496400631237584,33.87366274108414,15.62993662767828,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V64,8,25.0158319378759,19.041363749420956,15.942804312703146,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V65,8,20.87075615301021,22.326289227635073,16.80295461935471,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V66,8,35.58686666976116,2.2409489636135334,22.172184366625313,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V67,8,14.009328484558969,23.033453522176952,22.957217993264084,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V68,8,18.090993925937244,25.181820270080838,16.727185803981918,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V69,8,13.074980402382163,30.803125512645995,16.121894084971835,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V70,8,26.165256013889582,15.140513465211606,18.694230520898813,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V71,8,29.524554612178544,17.02820667904638,13.447238708775076,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V72,8,25.89031116114629,13.027856514149475,21.081832324704234,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V73,8,20.83055351224705,26.647944038648422,12.521502449104526,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V74,8,19.077612780732824,21.056582516614693,19.86580470265249,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V75,8,11.99585855397425,20.614955469182114,27.389185976843635,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V76,8,22.670815974142048,28.93609988114282,8.393084144715127,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V77,8,17.868494364943114,10.941647560439892,31.189858074616996,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V78,8,6.631673462844326,22.377980993578433,30.99034554357724,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V79,8,20.361397226304927,20.093044520412672,19.545558253282405,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V80,8,18.355270810956537,16.964416496501975,24.680312692541484,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
S1-ZR-P-EBSA_V81,8,31.505219172360267,11.793209509724075,16.70157131791565,3.0,20.0,2000.0,2400.0,1,2,4,5,7,8,10,12,15,18,20,24,28,30,34,38,40,44,48,50,55,60,65,70,75,80,85,90,95,100
